date,election_year,term,interest_raw,interest_scaled,geo,timeframe,source,batch_id,anchor_term,is_anchor,is_partial,collected_at
2026-06-07,current,Augusto Cury,1,1.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2026-06-14,current,Augusto Cury,1,1.0,BR,today 12-m,google_trends,batch_01,Lula,False,True,2026-06-18T18:37:07
2025-06-15,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-06-22,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-06-29,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-07-06,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-07-13,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-07-20,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-07-27,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-08-03,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-08-10,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-08-17,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-08-24,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-08-31,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-09-07,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-09-14,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-09-21,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-09-28,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-10-05,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-10-12,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-10-19,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-10-26,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-11-02,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-11-09,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-11-16,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
2025-11-23,current,Cabo Daciolo,0,0.0,BR,today 12-m,google_trends,batch_01,Lula,False,False,2026-06-18T18:37:07
